"#TAXONOMY","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV4384","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Cryptosporangiaceae","Fodinicola"
"ASV4385","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8",NA
"ASV4386","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","YM_S32_TM7_50_20",NA
"ASV4387","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4388","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4389","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4390","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4391","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage"
"ASV4392","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV4393","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum"
"ASV4394","Bacteria","Chloroflexi",NA,NA,NA,NA
"ASV4395","Bacteria","Acidobacteriota","Subgroup 5",NA,NA,NA
"ASV4396","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4397","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"ASV4398","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Polymorphospora"
"ASV4399","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4400","Bacteria","Cyanobacteria","Sericytochromatia",NA,NA,NA
"ASV4401","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae",NA
"ASV4402","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4403","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae",NA
"ASV4404","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV4405","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculum"
"ASV4406","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV4407","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum"
"ASV4408","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group"
"ASV4409","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4410","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"ASV4411","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"ASV4412","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae",NA
"ASV4413","Bacteria","Myxococcota","bacteriap25",NA,NA,NA
"ASV4414","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"ASV4415","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae",NA
"ASV4416","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA
"ASV4417","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV4418","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Alkanibacter"
"ASV4419","Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type III",NA
"ASV4420","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV4421","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"ASV4422","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV4423","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Tundrisphaera"
"ASV4424","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4425","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"ASV4426","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV4427","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA
"ASV4428","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV4429","Bacteria","Myxococcota","Polyangia","MSB-4B10",NA,NA
"ASV4430","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4431","Bacteria","Chloroflexi",NA,NA,NA,NA
"ASV4432","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4433","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4434","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV4435","Bacteria","Verrucomicrobiota","Verrucomicrobiae",NA,NA,NA
"ASV4436","Bacteria","Actinobacteriota",NA,NA,NA,NA
"ASV4437","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4438","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV4439","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV4440","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4441","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV4442","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4443","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","S15A-MN91",NA
"ASV4444","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA
"ASV4445","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV4446","Bacteria","Dependentiae","Babeliae","Babeliales",NA,NA
"ASV4447","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"ASV4448","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV4449","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Cryptosporangiaceae","Fodinicola"
"ASV4450","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1959-1"
"ASV4451","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4452","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV4453","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4454","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonas"
"ASV4455","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV4456","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"ASV4457","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4458","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"ASV4459","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"ASV4460","Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type III",NA
"ASV4461","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV4462","Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA
"ASV4463","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Labedaea"
"ASV4464","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Beutenbergiaceae",NA
"ASV4465","Bacteria","Planctomycetota","OM190",NA,NA,NA
"ASV4466","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV4467","Bacteria","Elusimicrobiota","Lineage IIa",NA,NA,NA
"ASV4468","Bacteria","Planctomycetota","Planctomycetes",NA,NA,NA
"ASV4469","Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA
"ASV4470","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","E1B-B3-114"
"ASV4471","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV4472","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV4473","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4474","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV4475","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas"
"ASV4476","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"ASV4477","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"ASV4478","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"ASV4479","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV4480","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4481","Bacteria","Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","YC-ZSS-LKJ147"
"ASV4482","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4483","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"ASV4484","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA
"ASV4485","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales",NA,NA
"ASV4486","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV4487","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4488","Bacteria","Planctomycetota","vadinHA49",NA,NA,NA
"ASV4489","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,NA
"ASV4490","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas"
"ASV4491","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4492","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Polymorphospora"
"ASV4493","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae",NA
"ASV4494","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4495","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV4496","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4497","Bacteria","Myxococcota","Myxococcia","Myxococcales",NA,NA
"ASV4498","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4499","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Daeguia"
"ASV4500","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Pseudoduganella"
"ASV4501","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA
"ASV4502","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4503","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea"
"ASV4504","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium"
"ASV4505","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4506","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales",NA,NA
"ASV4507","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV4508","Bacteria","Acidobacteriota","Subgroup 5",NA,NA,NA
"ASV4509","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV4510","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV4511","Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA
"ASV4512","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV4513","Bacteria","Patescibacteria","Microgenomatia","Candidatus Pacebacteria",NA,NA
"ASV4514","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV4515","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV4516","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4517","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae",NA
"ASV4518","Bacteria","Acidobacteriota",NA,NA,NA,NA
"ASV4519","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV4520","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4521","Bacteria","Acidobacteriota",NA,NA,NA,NA
"ASV4522","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4523","Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis"
"ASV4524","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus Captivus"
"ASV4525","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4526","Bacteria","Chloroflexi","P2-11E",NA,NA,NA
"ASV4527","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","RS25G"
"ASV4528","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV4529","Bacteria","Acidobacteriota","Acidobacteriae",NA,NA,NA
"ASV4530","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niveitalea"
"ASV4531","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4532","Bacteria","Chloroflexi",NA,NA,NA,NA
"ASV4533","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","E1B-B3-114"
"ASV4534","Bacteria","Acidobacteriota","Acidobacteriae",NA,NA,NA
"ASV4535","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4536","Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA
"ASV4537","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4538","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"ASV4539","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales",NA,NA
"ASV4540","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV4541","Bacteria","Myxococcota","Polyangia","Blfdi19",NA,NA
"ASV4542","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Desertifilaceae","Oscillatoria"
"ASV4543","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae",NA
"ASV4544","Bacteria","Myxococcota","Polyangia","Blfdi19",NA,NA
"ASV4545","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV4546","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4547","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","Elsteraceae",NA
"ASV4548","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","S15-21",NA
"ASV4549","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4550","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales",NA,NA
"ASV4551","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4552","Bacteria","Actinobacteriota",NA,NA,NA,NA
"ASV4553","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4554","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV4555","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales",NA,NA
"ASV4556","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)",NA
"ASV4557","Bacteria","Verrucomicrobiota","Verrucomicrobiae",NA,NA,NA
"ASV4558","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA
"ASV4559","Bacteria","Planctomycetota","Planctomycetes",NA,NA,NA
"ASV4560","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV4561","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA
"ASV4562","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","MM1"
"ASV4563","Bacteria","Desulfobacterota",NA,NA,NA,NA
"ASV4564","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV4565","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales",NA,NA
"ASV4566","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA
"ASV4567","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV4568","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade"
"ASV4569","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"ASV4570","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV4571","Bacteria","GAL15",NA,NA,NA,NA
"ASV4572","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","B1-7BS",NA
"ASV4573","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade"
"ASV4574","Bacteria","Actinobacteriota","Actinobacteria","FFCH16263",NA,NA
"ASV4575","Bacteria","Elusimicrobiota","Lineage IIa",NA,NA,NA
"ASV4576","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV4577","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV4578","Bacteria","Acidobacteriota","Blastocatellia",NA,NA,NA
"ASV4579","Bacteria","Actinobacteriota","Actinobacteria","FFCH16263",NA,NA
"ASV4580","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"ASV4581","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4582","Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae",NA
"ASV4583","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV4584","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA
"ASV4585","Bacteria","Armatimonadota",NA,NA,NA,NA
"ASV4586","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA
"ASV4587","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4588","Bacteria","Actinobacteriota",NA,NA,NA,NA
"ASV4589","Bacteria","Chloroflexi","SHA-26",NA,NA,NA
"ASV4590","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae",NA
"ASV4591","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV4592","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4593","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV4594","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"ASV4595","Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA
"ASV4596","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA
"ASV4597","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4598","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4599","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales",NA,NA
"ASV4600","Bacteria","GAL15",NA,NA,NA,NA
"ASV4601","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus Xiphinematobacter"
"ASV4602","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus Xiphinematobacter"
"ASV4603","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mobilisporobacter"
"ASV4604","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea"
"ASV4605","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade"
"ASV4606","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4607","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV4608","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Tamaricihabitans"
"ASV4609","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4610","Bacteria","Actinobacteriota",NA,NA,NA,NA
"ASV4611","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Hyalangium"
"ASV4612","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4613","Bacteria","Chloroflexi",NA,NA,NA,NA
"ASV4614","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV4615","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA
"ASV4616","Bacteria","Patescibacteria","Parcubacteria","Candidatus Nomurabacteria",NA,NA
"ASV4617","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4618","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"ASV4619","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4620","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,NA
"ASV4621","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV4622","Bacteria","Myxococcota","bacteriap25",NA,NA,NA
"ASV4623","Bacteria","Chloroflexi","Dehalococcoidia","S085",NA,NA
"ASV4624","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767",NA
"ASV4625","Bacteria","Chloroflexi","Dehalococcoidia","S085",NA,NA
"ASV4626","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales",NA,NA
"ASV4627","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Aquamonas"
"ASV4628","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Chlamydiaceae",NA
"ASV4629","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV4630","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudohoeflea"
